# Bai toan truyen nhiet 1D
# Phuong phap sai phan huu han hien
#
# N_x    = 101
# N_time = 600
# l      = 0.5
# t_max  = 1800.0
#
# Cot du lieu: j   i   t   x   u
  162    67  4.86811352e+02  3.35000000e-01  1.57887640e+01
  162    68  4.86811352e+02  3.40000000e-01  1.54855367e+01
  162    69  4.86811352e+02  3.45000000e-01  1.51671538e+01
  162    70  4.86811352e+02  3.50000000e-01  1.48339331e+01
  162    71  4.86811352e+02  3.55000000e-01  1.44862064e+01
  162    72  4.86811352e+02  3.60000000e-01  1.41243192e+01
  162    73  4.86811352e+02  3.65000000e-01  1.37486307e+01
  162    74  4.86811352e+02  3.70000000e-01  1.33595129e+01
  162    75  4.86811352e+02  3.75000000e-01  1.29573507e+01
  162    76  4.86811352e+02  3.80000000e-01  1.25425412e+01
  162    77  4.86811352e+02  3.85000000e-01  1.21154935e+01
  162    78  4.86811352e+02  3.90000000e-01  1.16766281e+01
  162    79  4.86811352e+02  3.95000000e-01  1.12263770e+01
  162    80  4.86811352e+02  4.00000000e-01  1.07651823e+01
  162    81  4.86811352e+02  4.05000000e-01  1.02934969e+01
  162    82  4.86811352e+02  4.10000000e-01  9.81178317e+00
  162    83  4.86811352e+02  4.15000000e-01  9.32051307e+00
  162    84  4.86811352e+02  4.20000000e-01  8.82016741e+00
  162    85  4.86811352e+02  4.25000000e-01  8.31123548e+00
  162    86  4.86811352e+02  4.30000000e-01  7.79421458e+00
  162    87  4.86811352e+02  4.35000000e-01  7.26960957e+00
  162    88  4.86811352e+02  4.40000000e-01  6.73793233e+00
  162    89  4.86811352e+02  4.45000000e-01  6.19970135e+00
  162    90  4.86811352e+02  4.50000000e-01  5.65544120e+00
  162    91  4.86811352e+02  4.55000000e-01  5.10568205e+00
  162    92  4.86811352e+02  4.60000000e-01  4.55095916e+00
  162    93  4.86811352e+02  4.65000000e-01  3.99181242e+00
  162    94  4.86811352e+02  4.70000000e-01  3.42878580e+00
  162    95  4.86811352e+02  4.75000000e-01  2.86242688e+00
  162    96  4.86811352e+02  4.80000000e-01  2.29328630e+00
  162    97  4.86811352e+02  4.85000000e-01  1.72191731e+00
  162    98  4.86811352e+02  4.90000000e-01  1.14887519e+00
  162    99  4.86811352e+02  4.95000000e-01  5.74716795e-01
  162   100  4.86811352e+02  5.00000000e-01  0.00000000e+00

  163     0  4.89816361e+02  0.00000000e+00  0.00000000e+00
  163     1  4.89816361e+02  5.00000000e-03  5.74682114e-01
  163     2  4.89816361e+02  1.00000000e-02  1.14878872e+00
  163     3  4.89816361e+02  1.50000000e-02  1.72174482e+00
  163     4  4.89816361e+02  2.00000000e-02  2.29297664e+00
  163     5  4.89816361e+02  2.50000000e-02  2.86191217e+00
  163     6  4.89816361e+02  3.00000000e-02  3.42798182e+00
  163     7  4.89816361e+02  3.50000000e-02  3.99061898e+00
  163     8  4.89816361e+02  4.00000000e-02  4.54926062e+00
  163     9  4.89816361e+02  4.50000000e-02  5.10334789e+00
  163    10  4.89816361e+02  5.00000000e-02  5.65232666e+00
  163    11  4.89816361e+02  5.50000000e-02  6.19564816e+00
  163    12  4.89816361e+02  6.00000000e-02  6.73276950e+00
  163    13  4.89816361e+02  6.50000000e-02  7.26315424e+00
  163    14  4.89816361e+02  7.00000000e-02  7.78627297e+00
  163    15  4.89816361e+02  7.50000000e-02  8.30160381e+00
  163    16  4.89816361e+02  8.00000000e-02  8.80863301e+00
  163    17  4.89816361e+02  8.50000000e-02  9.30685543e+00
  163    18  4.89816361e+02  9.00000000e-02  9.79577505e+00
  163    19  4.89816361e+02  9.50000000e-02  1.02749055e+01
  163    20  4.89816361e+02  1.00000000e-01  1.07437707e+01
  163    21  4.89816361e+02  1.05000000e-01  1.12019049e+01
  163    22  4.89816361e+02  1.10000000e-01  1.16488536e+01
  163    23  4.89816361e+02  1.15000000e-01  1.20841740e+01
  163    24  4.89816361e+02  1.20000000e-01  1.25074351e+01
  163    25  4.89816361e+02  1.25000000e-01  1.29182185e+01
  163    26  4.89816361e+02  1.30000000e-01  1.33161183e+01
  163    27  4.89816361e+02  1.35000000e-01  1.37007423e+01
  163    28  4.89816361e+02  1.40000000e-01  1.40717117e+01
  163    29  4.89816361e+02  1.45000000e-01  1.44286616e+01
  163    30  4.89816361e+02  1.50000000e-01  1.47712417e+01
  163    31  4.89816361e+02  1.55000000e-01  1.50991162e+01
  163    32  4.89816361e+02  1.60000000e-01  1.54119645e+01
  163    33  4.89816361e+02  1.65000000e-01  1.57094812e+01
  163    34  4.89816361e+02  1.70000000e-01  1.59913765e+01
  163    35  4.89816361e+02  1.75000000e-01  1.62573765e+01
  163    36  4.89816361e+02  1.80000000e-01  1.65072235e+01
  163    37  4.89816361e+02  1.85000000e-01  1.67406761e+01
  163    38  4.89816361e+02  1.90000000e-01  1.69575096e+01
  163    39  4.89816361e+02  1.95000000e-01  1.71575158e+01
  163    40  4.89816361e+02  2.00000000e-01  1.73405039e+01
  163    41  4.89816361e+02  2.05000000e-01  1.75062999e+01
  163    42  4.89816361e+02  2.10000000e-01  1.76547472e+01
  163    43  4.89816361e+02  2.15000000e-01  1.77857066e+01
  163    44  4.89816361e+02  2.20000000e-01  1.78990565e+01
  163    45  4.89816361e+02  2.25000000e-01  1.79946926e+01
  163    46  4.89816361e+02  2.30000000e-01  1.80725286e+01
  163    47  4.89816361e+02  2.35000000e-01  1.81324958e+01
  163    48  4.89816361e+02  2.40000000e-01  1.81745433e+01
  163    49  4.89816361e+02  2.45000000e-01  1.81986380e+01
  163    50  4.89816361e+02  2.50000000e-01  1.82047645e+01
  163    51  4.89816361e+02  2.55000000e-01  1.81929252e+01
  163    52  4.89816361e+02  2.60000000e-01  1.81631403e+01
  163    53  4.89816361e+02  2.65000000e-01  1.81154475e+01
  163    54  4.89816361e+02  2.70000000e-01  1.80499023e+01
  163    55  4.89816361e+02  2.75000000e-01  1.79665777e+01
  163    56  4.89816361e+02  2.80000000e-01  1.78655639e+01
  163    57  4.89816361e+02  2.85000000e-01  1.77469687e+01
  163    58  4.89816361e+02  2.90000000e-01  1.76109168e+01
  163    59  4.89816361e+02  2.95000000e-01  1.74575500e+01
  163    60  4.89816361e+02  3.00000000e-01  1.72870270e+01
  163    61  4.89816361e+02  3.05000000e-01  1.70995230e+01
  163    62  4.89816361e+02  3.10000000e-01  1.68952298e+01
  163    63  4.89816361e+02  3.15000000e-01  1.66743552e+01
  163    64  4.89816361e+02  3.20000000e-01  1.64371233e+01
  163    65  4.89816361e+02  3.25000000e-01  1.61837737e+01
  163    66  4.89816361e+02  3.30000000e-01  1.59145616e+01
  163    67  4.89816361e+02  3.35000000e-01  1.56297575e+01
  163    68  4.89816361e+02  3.40000000e-01  1.53296467e+01
  163    69  4.89816361e+02  3.45000000e-01  1.50145292e+01
  163    70  4.89816361e+02  3.50000000e-01  1.46847193e+01
  163    71  4.89816361e+02  3.55000000e-01  1.43405454e+01
  163    72  4.89816361e+02  3.60000000e-01  1.39823495e+01
  163    73  4.89816361e+02  3.65000000e-01  1.36104869e+01
  163    74  4.89816361e+02  3.70000000e-01  1.32253259e+01
  163    75  4.89816361e+02  3.75000000e-01  1.28272474e+01
  163    76  4.89816361e+02  3.80000000e-01  1.24166445e+01
  163    77  4.89816361e+02  3.85000000e-01  1.19939221e+01
  163    78  4.89816361e+02  3.90000000e-01  1.15594967e+01
  163    79  4.89816361e+02  3.95000000e-01  1.11137955e+01
  163    80  4.89816361e+02  4.00000000e-01  1.06572566e+01
  163    81  4.89816361e+02  4.05000000e-01  1.01903282e+01
  163    82  4.89816361e+02  4.10000000e-01  9.71346823e+00
  163    83  4.89816361e+02  4.15000000e-01  9.22714390e+00
  163    84  4.89816361e+02  4.20000000e-01  8.73183131e+00
  163    85  4.89816361e+02  4.25000000e-01  8.22801498e+00
  163    86  4.89816361e+02  4.30000000e-01  7.71618736e+00
  163    87  4.89816361e+02  4.35000000e-01  7.19684838e+00
  163    88  4.89816361e+02  4.40000000e-01  6.67050496e+00
  163    89  4.89816361e+02  4.45000000e-01  6.13767057e+00
  163    90  4.89816361e+02  4.50000000e-01  5.59886472e+00
  163    91  4.89816361e+02  4.55000000e-01  5.05461246e+00
  163    92  4.89816361e+02  4.60000000e-01  4.50544391e+00
  163    93  4.89816361e+02  4.65000000e-01  3.95189378e+00
  163    94  4.89816361e+02  4.70000000e-01  3.39450081e+00
  163    95  4.89816361e+02  4.75000000e-01  2.83380735e+00
  163    96  4.89816361e+02  4.80000000e-01  2.27035877e+00
  163    97  4.89816361e+02  4.85000000e-01  1.70470304e+00
  163    98  4.89816361e+02  4.90000000e-01  1.13739014e+00
  163    99  4.89816361e+02  4.95000000e-01  5.68971609e-01
  163   100  4.89816361e+02  5.00000000e-01  0.00000000e+00

  164     0  4.92821369e+02  0.00000000e+00  0.00000000e+00
  164     1  4.92821369e+02  5.00000000e-03  5.68766471e-01
  164     2  4.92821369e+02  1.00000000e-02  1.13696361e+00
  164     3  4.92821369e+02  1.50000000e-02  1.70402259e+00
  164     4  4.92821369e+02  2.00000000e-02  2.26937578e+00
  164     5  4.92821369e+02  2.50000000e-02  2.83245730e+00
  164     6  4.92821369e+02  3.00000000e-02  3.39270365e+00
  164     7  4.92821369e+02  3.50000000e-02  3.94955430e+00
  164     8  4.92821369e+02  4.00000000e-02  4.50245222e+00
  164     9  4.92821369e+02  4.50000000e-02  5.05084452e+00
  164    10  4.92821369e+02  5.00000000e-02  5.59418301e+00
  164    11  4.92821369e+02  5.50000000e-02  6.13192473e+00
  164    12  4.92821369e+02  6.00000000e-02  6.66353258e+00
  164    13  4.92821369e+02  6.50000000e-02  7.18847580e+00
  164    14  4.92821369e+02  7.00000000e-02  7.70623058e+00
  164    15  4.92821369e+02  7.50000000e-02  8.21628058e+00
  164    16  4.92821369e+02  8.00000000e-02  8.71811745e+00
  164    17  4.92821369e+02  8.50000000e-02  9.21124135e+00
  164    18  4.92821369e+02  9.00000000e-02  9.69516149e+00
  164    19  4.92821369e+02  9.50000000e-02  1.01693966e+01
  164    20  4.92821369e+02  1.00000000e-01  1.06334754e+01
  164    21  4.92821369e+02  1.05000000e-01  1.10869372e+01
  164    22  4.92821369e+02  1.10000000e-01  1.15293322e+01
  164    23  4.92821369e+02  1.15000000e-01  1.19602220e+01
  164    24  4.92821369e+02  1.20000000e-01  1.23791801e+01
  164    25  4.92821369e+02  1.25000000e-01  1.27857923e+01
  164    26  4.92821369e+02  1.30000000e-01  1.31796571e+01
  164    27  4.92821369e+02  1.35000000e-01  1.35603859e+01
  164    28  4.92821369e+02  1.40000000e-01  1.39276039e+01
  164    29  4.92821369e+02  1.45000000e-01  1.42809500e+01
  164    30  4.92821369e+02  1.50000000e-01  1.46200771e+01
  164    31  4.92821369e+02  1.55000000e-01  1.49446529e+01
  164    32  4.92821369e+02  1.60000000e-01  1.52543598e+01
  164    33  4.92821369e+02  1.65000000e-01  1.55488954e+01
  164    34  4.92821369e+02  1.70000000e-01  1.58279728e+01
  164    35  4.92821369e+02  1.75000000e-01  1.60913207e+01
  164    36  4.92821369e+02  1.80000000e-01  1.63386837e+01
  164    37  4.92821369e+02  1.85000000e-01  1.65698227e+01
  164    38  4.92821369e+02  1.90000000e-01  1.67845151e+01
  164    39  4.92821369e+02  1.95000000e-01  1.69825546e+01
  164    40  4.92821369e+02  2.00000000e-01  1.71637520e+01
  164    41  4.92821369e+02  2.05000000e-01  1.73279349e+01
  164    42  4.92821369e+02  2.10000000e-01  1.74749479e+01
  164    43  4.92821369e+02  2.15000000e-01  1.76046530e+01
  164    44  4.92821369e+02  2.20000000e-01  1.77169295e+01
  164    45  4.92821369e+02  2.25000000e-01  1.78116739e+01
  164    46  4.92821369e+02  2.30000000e-01  1.78888005e+01
  164    47  4.92821369e+02  2.35000000e-01  1.79482409e+01
  164    48  4.92821369e+02  2.40000000e-01  1.79899444e+01
  164    49  4.92821369e+02  2.45000000e-01  1.80138780e+01
  164    50  4.92821369e+02  2.50000000e-01  1.80200259e+01
  164    51  4.92821369e+02  2.55000000e-01  1.80083904e+01
  164    52  4.92821369e+02  2.60000000e-01  1.79789911e+01
  164    53  4.92821369e+02  2.65000000e-01  1.79318649e+01
  164    54  4.92821369e+02  2.70000000e-01  1.78670666e+01
  164    55  4.92821369e+02  2.75000000e-01  1.77846678e+01
  164    56  4.92821369e+02  2.80000000e-01  1.76847579e+01
  164    57  4.92821369e+02  2.85000000e-01  1.75674429e+01
  164    58  4.92821369e+02  2.90000000e-01  1.74328461e+01
  164    59  4.92821369e+02  2.95000000e-01  1.72811077e+01
  164    60  4.92821369e+02  3.00000000e-01  1.71123842e+01
  164    61  4.92821369e+02  3.05000000e-01  1.69268490e+01
  164    62  4.92821369e+02  3.10000000e-01  1.67246916e+01
  164    63  4.92821369e+02  3.15000000e-01  1.65061175e+01
  164    64  4.92821369e+02  3.20000000e-01  1.62713482e+01
  164    65  4.92821369e+02  3.25000000e-01  1.60206207e+01
  164    66  4.92821369e+02  3.30000000e-01  1.57541875e+01
  164    67  4.92821369e+02  3.35000000e-01  1.54723161e+01
  164    68  4.92821369e+02  3.40000000e-01  1.51752886e+01
  164    69  4.92821369e+02  3.45000000e-01  1.48634020e+01
  164    70  4.92821369e+02  3.50000000e-01  1.45369673e+01
  164    71  4.92821369e+02  3.55000000e-01  1.41963093e+01
  164    72  4.92821369e+02  3.60000000e-01  1.38417665e+01
  164    73  4.92821369e+02  3.65000000e-01  1.34736905e+01
  164    74  4.92821369e+02  3.70000000e-01  1.30924458e+01
  164    75  4.92821369e+02  3.75000000e-01  1.26984095e+01
  164    76  4.92821369e+02  3.80000000e-01  1.22919706e+01
  164    77  4.92821369e+02  3.85000000e-01  1.18735301e+01
  164    78  4.92821369e+02  3.90000000e-01  1.14434999e+01
  164    79  4.92821369e+02  3.95000000e-01  1.10023034e+01
  164    80  4.92821369e+02  4.00000000e-01  1.05503740e+01
  164    81  4.92821369e+02  4.05000000e-01  1.00881556e+01
  164    82  4.92821369e+02  4.10000000e-01  9.61610144e+00
  164    83  4.92821369e+02  4.15000000e-01  9.13467426e+00
  164    84  4.92821369e+02  4.20000000e-01  8.64434545e+00
  164    85  4.92821369e+02  4.25000000e-01  8.14559475e+00
  164    86  4.92821369e+02  4.30000000e-01  7.63890982e+00
  164    87  4.92821369e+02  4.35000000e-01  7.12478571e+00
  164    88  4.92821369e+02  4.40000000e-01  6.60372442e+00
  164    89  4.92821369e+02  4.45000000e-01  6.07623445e+00
  164    90  4.92821369e+02  4.50000000e-01  5.54283026e+00
  164    91  4.92821369e+02  4.55000000e-01  5.00403185e+00
  164    92  4.92821369e+02  4.60000000e-01  4.46036424e+00
  164    93  4.92821369e+02  4.65000000e-01  3.91235697e+00
  164    94  4.92821369e+02  4.70000000e-01  3.36054365e+00
  164    95  4.92821369e+02  4.75000000e-01  2.80546138e+00
  164    96  4.92821369e+02  4.80000000e-01  2.24765034e+00
  164    97  4.92821369e+02  4.85000000e-01  1.68765324e+00
  164    98  4.92821369e+02  4.90000000e-01  1.12601481e+00
  164    99  4.92821369e+02  4.95000000e-01  5.63281300e-01
  164   100  4.92821369e+02  5.00000000e-01  0.00000000e+00

  165     0  4.95826377e+02  0.00000000e+00  0.00000000e+00
  165     1  4.95826377e+02  5.00000000e-03  5.62914179e-01
  165     2  4.95826377e+02  1.00000000e-02  1.12526512e+00
  165     3  4.95826377e+02  1.50000000e-02  1.68649010e+00
  165     4  4.95826377e+02  2.00000000e-02  2.24602754e+00
  165     5  4.95826377e+02  2.50000000e-02  2.80331763e+00
  165     6  4.95826377e+02  3.00000000e-02  3.35780289e+00
  165     7  4.95826377e+02  3.50000000e-02  3.90892877e+00
  165     8  4.95826377e+02  4.00000000e-02  4.45614421e+00
  165     9  4.95826377e+02  4.50000000e-02  4.99890219e+00
  165    10  4.95826377e+02  5.00000000e-02  5.53666035e+00
  165    11  4.95826377e+02  5.50000000e-02  6.06888153e+00
  165    12  4.95826377e+02  6.00000000e-02  6.59503430e+00
  165    13  4.95826377e+02  6.50000000e-02  7.11459355e+00
  165    14  4.95826377e+02  7.00000000e-02  7.62704101e+00
  165    15  4.95826377e+02  7.50000000e-02  8.13186578e+00
  165    16  4.95826377e+02  8.00000000e-02  8.62856486e+00
  165    17  4.95826377e+02  8.50000000e-02  9.11664367e+00
  165    18  4.95826377e+02  9.00000000e-02  9.59561655e+00
  165    19  4.95826377e+02  9.50000000e-02  1.00650073e+01
  165    20  4.95826377e+02  1.00000000e-01  1.05243495e+01
  165    21  4.95826377e+02  1.05000000e-01  1.09731872e+01
  165    22  4.95826377e+02  1.10000000e-01  1.14110753e+01
  165    23  4.95826377e+02  1.15000000e-01  1.18375800e+01
  165    24  4.95826377e+02  1.20000000e-01  1.22522791e+01
  165    25  4.95826377e+02  1.25000000e-01  1.26547626e+01
  165    26  4.95826377e+02  1.30000000e-01  1.30446331e+01
  165    27  4.95826377e+02  1.35000000e-01  1.34215060e+01
  165    28  4.95826377e+02  1.40000000e-01  1.37850102e+01
  165    29  4.95826377e+02  1.45000000e-01  1.41347882e+01
  165    30  4.95826377e+02  1.50000000e-01  1.44704964e+01
  165    31  4.95826377e+02  1.55000000e-01  1.47918058e+01
  165    32  4.95826377e+02  1.60000000e-01  1.50984019e+01
  165    33  4.95826377e+02  1.65000000e-01  1.53899853e+01
  165    34  4.95826377e+02  1.70000000e-01  1.56662717e+01
  165    35  4.95826377e+02  1.75000000e-01  1.59269924e+01
  165    36  4.95826377e+02  1.80000000e-01  1.61718946e+01
  165    37  4.95826377e+02  1.85000000e-01  1.64007414e+01
  165    38  4.95826377e+02  1.90000000e-01  1.66133120e+01
  165    39  4.95826377e+02  1.95000000e-01  1.68094023e+01
  165    40  4.95826377e+02  2.00000000e-01  1.69888246e+01
  165    41  4.95826377e+02  2.05000000e-01  1.71514079e+01
  165    42  4.95826377e+02  2.10000000e-01  1.72969984e+01
  165    43  4.95826377e+02  2.15000000e-01  1.74254590e+01
  165    44  4.95826377e+02  2.20000000e-01  1.75366699e+01
  165    45  4.95826377e+02  2.25000000e-01  1.76305286e+01
  165    46  4.95826377e+02  2.30000000e-01  1.77069498e+01
  165    47  4.95826377e+02  2.35000000e-01  1.77658655e+01
  165    48  4.95826377e+02  2.40000000e-01  1.78072253e+01
  165    49  4.95826377e+02  2.45000000e-01  1.78309960e+01
  165    50  4.95826377e+02  2.50000000e-01  1.78371620e+01
  165    51  4.95826377e+02  2.55000000e-01  1.78257249e+01
  165    52  4.95826377e+02  2.60000000e-01  1.77967039e+01
  165    53  4.95826377e+02  2.65000000e-01  1.77501354e+01
  165    54  4.95826377e+02  2.70000000e-01  1.76860731e+01
  165    55  4.95826377e+02  2.75000000e-01  1.76045877e+01
  165    56  4.95826377e+02  2.80000000e-01  1.75057672e+01
  165    57  4.95826377e+02  2.85000000e-01  1.73897164e+01
  165    58  4.95826377e+02  2.90000000e-01  1.72565571e+01
  165    59  4.95826377e+02  2.95000000e-01  1.71064276e+01
  165    60  4.95826377e+02  3.00000000e-01  1.69394828e+01
  165    61  4.95826377e+02  3.05000000e-01  1.67558938e+01
  165    62  4.95826377e+02  3.10000000e-01  1.65558480e+01
  165    63  4.95826377e+02  3.15000000e-01  1.63395488e+01
  165    64  4.95826377e+02  3.20000000e-01  1.61072150e+01
  165    65  4.95826377e+02  3.25000000e-01  1.58590810e+01
  165    66  4.95826377e+02  3.30000000e-01  1.55953966e+01
  165    67  4.95826377e+02  3.35000000e-01  1.53164264e+01
  165    68  4.95826377e+02  3.40000000e-01  1.50224495e+01
  165    69  4.95826377e+02  3.45000000e-01  1.47137598e+01
  165    70  4.95826377e+02  3.50000000e-01  1.43906648e+01
  165    71  4.95826377e+02  3.55000000e-01  1.40534861e+01
  165    72  4.95826377e+02  3.60000000e-01  1.37025585e+01
  165    73  4.95826377e+02  3.65000000e-01  1.33382302e+01
  165    74  4.95826377e+02  3.70000000e-01  1.29608619e+01
  165    75  4.95826377e+02  3.75000000e-01  1.25708267e+01
  165    76  4.95826377e+02  3.80000000e-01  1.21685097e+01
  165    77  4.95826377e+02  3.85000000e-01  1.17543077e+01
  165    78  4.95826377e+02  3.90000000e-01  1.13286289e+01
  165    79  4.95826377e+02  3.95000000e-01  1.08918919e+01
